%
freq per preWhitenedPer modelledPsd
623.38623 -69.23414 -62.83221 -65.02050 
624.46289 -68.59208 -62.19405 -65.01660 
625.53955 -79.03904 -72.64512 -65.01249 
626.61621 -68.63519 -62.24559 -65.00817 
627.69287 -63.43926 -57.05418 -65.00365 
628.76953 -63.83251 -57.45216 -64.99892 
629.84619 -66.65398 -60.27856 -64.99398 
630.92285 -61.69178 -55.32151 -64.98884 
631.99951 -58.17858 -51.81366 -64.98349 
633.07617 -58.22016 -51.86079 -56.52106 
634.15283 -61.37153 -55.01791 -64.97218 
635.22949 -60.98578 -54.63813 -64.96622 
636.30615 -56.87064 -50.52915 -64.96006 
637.38281 -55.60698 -49.27185 -64.95369 
638.45947 -57.36999 -51.04144 -64.94712 
639.53613 -62.49047 -56.16869 -64.94035 
640.61279 -65.36087 -59.04606 -64.93337 
641.68945 -62.79629 -56.48866 -64.92620 
642.76611 -64.73898 -58.43872 -64.91882 
643.84277 -77.46828 -71.17560 -64.91125 
644.91943 -66.60702 -60.32211 -64.90347 
645.99609 -61.87532 -55.59839 -64.89550 
647.07275 -61.68922 -55.42046 -64.88733 
648.14941 -64.67192 -58.41153 -64.87896 
649.22607 -71.62074 -65.36891 -64.87039 
650.30273 -87.84800 -81.60494 -64.86163 
651.37939 -77.37842 -71.14431 -64.85267 
652.45605 -75.41138 -69.18643 -64.84352 
653.53271 -75.85970 -69.64410 -64.83417 
654.60938 -71.73251 -65.52644 -64.82463 
655.68604 -66.71880 -60.52247 -64.81490 
656.76270 -63.84364 -57.65724 -64.80497 
657.83936 -62.40749 -56.23120 -64.79485 
658.91602 -61.70263 -55.53665 -64.78455 
659.99268 -61.97311 -55.81763 -64.77405 
661.06934 -64.64411 -58.49931 -64.76337 
662.14600 -75.20901 -69.07509 -64.75249 
663.22266 -69.38757 -63.26471 -64.74143 
664.29932 -63.31747 -57.20585 -64.73019 
665.37598 -63.17920 -57.07902 -64.71875 
666.45264 -68.74880 -62.66023 -64.70714 
667.52930 -72.93204 -66.85527 -64.69534 
668.60596 -64.59205 -58.52726 -64.68336 
669.68262 -63.50661 -57.45398 -64.67120 
670.75928 -65.56214 -59.52185 -64.65885 
671.83594 -63.60336 -57.57559 -64.64633 
672.91260 -60.40163 -54.38657 -64.63364 
673.98926 -60.14186 -54.13967 -64.62076 
675.06592 -63.00284 -57.01370 -64.60771 
676.14258 -66.27092 -60.29501 -64.59448 
677.21924 -63.91275 -57.95023 -64.58109 
678.29590 -63.18580 -57.23685 -63.54549 
679.37256 -65.60216 -59.66695 -64.55378 
680.44922 -68.07064 -62.14934 -64.53987 
681.52588 -67.66636 -61.75914 -64.52579 
682.60254 -70.19577 -64.30279 -64.51155 
683.67920 -68.43541 -62.55683 -64.49714 
684.75586 -62.22259 -56.35859 -64.48257 
685.83252 -59.86460 -54.01533 -64.46784 
686.90918 -60.72689 -54.89251 -64.45295 
687.98584 -65.45794 -59.63861 -64.43790 
689.06250 -78.51241 -72.70829 -64.42269 
690.13916 -69.79417 -64.00542 -64.40732 
691.21582 -67.87955 -62.10631 -64.39181 
692.29248 -71.19407 -65.43650 -64.37614 
693.36914 -80.32524 -74.58348 -64.36032 
694.44580 -79.77284 -74.04705 -64.34436 
695.52246 -72.52544 -66.81576 -64.32824 
696.59912 -67.42560 -61.73218 -64.31199 
697.67578 -64.92771 -59.25069 -64.29559 
698.75244 -64.97779 -59.31731 -64.27905 
699.82910 -67.65065 -62.00684 -64.26237 
700.90576 -73.08003 -67.45303 -64.24556 
701.98242 -73.85097 -68.24093 -64.22861 
703.05908 -69.75818 -64.16522 -64.21154 
704.13574 -68.11737 -62.54160 -64.19433 
705.21240 -69.44132 -63.88289 -64.17700 
706.28906 -74.69931 -69.15834 -64.15954 
707.36572 -71.50109 -65.97770 -64.14196 
708.44238 -66.77994 -61.27425 -64.12426 
709.51904 -66.16971 -60.68183 -64.10644 
710.59570 -67.68680 -62.21685 -64.08851 
711.67236 -66.48681 -61.03491 -64.07047 
712.74902 -64.91518 -59.48143 -64.05232 
713.82568 -67.64607 -62.23057 -64.03406 
714.90234 -93.53959 -88.14246 -64.01570 
715.97900 -65.36976 -59.99109 -63.99724 
717.05566 -61.45717 -56.09705 -63.97869 
718.13232 -62.89251 -57.55104 -63.96003 
719.20898 -76.28592 -70.96320 -63.94129 
720.28564 -64.26245 -58.95856 -63.92246 
721.36230 -58.33502 -53.05004 -63.90355 
722.43896 -57.14933 -51.88335 -63.88455 
723.51562 -58.37654 -53.12963 -53.71690 
724.59229 -58.51805 -53.29029 -63.84633 
725.66895 -56.00013 -50.79159 -63.82711 
726.74561 -54.31587 -49.12662 -63.80782 
727.82227 -54.00501 -48.83511 -63.78847 
728.89893 -54.22989 -49.07940 -63.76906 
729.97559 -54.32367 -49.19265 -63.74959 
731.05225 -54.81534 -49.70384 -63.73007 
732.12891 -56.69757 -51.60563 -63.71051 
733.20557 -60.92812 -55.85579 -63.69089 
734.28223 -69.02543 -63.97276 -63.67124 
735.35889 -71.67889 -66.64590 -63.65156 
736.43555 -68.16005 -63.14678 -63.63184 
737.51221 -66.38389 -61.39036 -63.61209 
738.58887 -64.33586 -59.36211 -63.59232 
739.66553 -63.43151 -58.47755 -63.57253 
740.74219 -64.65736 -59.72320 -63.55273 
741.81885 -68.85195 -63.93760 -63.53292 
742.89551 -81.05107 -76.15654 -63.51310 
743.97217 -76.00834 -71.13363 -63.49328 
745.04883 -69.06031 -64.20540 -63.47347 
746.12549 -66.08058 -61.24547 -63.45367 
747.20215 -64.78501 -59.96970 -63.43389 
748.27881 -64.96253 -60.16698 -63.41412 
749.35547 -66.87791 -62.10210 -63.39438 
750.43213 -71.12906 -66.37296 -63.37467 
751.50879 -74.70410 -69.96767 -63.35499 
752.58545 -70.93464 -66.21785 -63.33536 
753.66211 -69.20409 -64.50688 -63.31577 
754.73877 -71.02398 -66.34631 -63.29624 
755.81543 -79.55725 -74.89905 -63.27676 
756.89209 -77.42651 -72.78773 -63.25735 
757.96875 -70.09720 -65.47777 -63.23800 
759.04541 -68.27822 -63.67806 -63.21873 
760.12207 -69.16464 -64.58367 -63.19954 
761.19873 -70.53041 -65.96854 -63.18044 
762.27539 -68.87590 -64.33304 -63.16143 
763.35205 -67.18957 -62.66562 -63.14252 
764.42871 -68.06975 -63.56460 -63.12371 
765.50537 -72.20160 -67.71515 -63.10502 
766.58203 -70.28072 -65.81285 -63.08644 
767.65869 -65.34271 -60.89330 -63.06799 
768.73535 -63.82391 -59.39281 -60.18059 
769.81201 -65.11287 -60.69996 -63.03148 
770.88867 -67.38715 -62.99229 -63.01343 
771.96533 -65.67882 -61.30185 -62.99554 
773.04199 -63.42129 -59.06206 -62.97780 
774.11865 -62.83386 -58.49220 -62.96022 
775.19531 -63.04990 -58.72565 -62.94282 
776.27197 -63.57239 -59.26537 -62.92558 
777.34863 -65.87414 -61.58418 -62.90854 
778.42529 -74.60633 -70.33322 -62.89168 
779.50195 -70.77276 -66.51632 -62.87501 
780.57861 -64.22785 -59.98787 -62.85855 
781.65527 -63.35657 -59.13284 -62.84230 
782.73193 -66.05360 -61.84591 -62.82626 
783.80859 -66.73149 -62.53961 -62.81045 
784.88525 -63.13883 -58.96253 -62.79486 
785.96191 -62.53785 -58.37690 -62.77952 
787.03857 -66.38158 -62.23574 -62.76441 
788.11523 -89.33156 -85.20057 -62.74956 
789.19189 -68.64938 -64.53299 -62.73496 
790.26855 -66.17562 -62.07357 -62.72062 
791.34521 -70.33519 -66.24720 -62.70656 
792.42188 -78.62956 -74.55536 -62.69277 
793.49854 -68.61465 -64.55396 -62.67926 
794.57520 -67.90301 -63.85553 -62.66605 
795.65186 -74.29560 -70.26105 -62.65313 
796.72852 -71.54229 -67.52035 -62.64051 
797.80518 -65.84654 -61.83691 -62.62820 
798.88184 -65.12710 -61.12946 -62.61621 
799.95850 -66.38698 -62.40102 -62.60453 
801.03516 -65.99321 -62.01859 -62.59319 
802.11182 -65.68639 -61.72277 -62.58218 
803.18848 -69.28909 -65.33615 -62.57151 
804.26514 -82.87742 -78.93480 -62.56118 
805.34180 -70.09097 -66.15833 -62.55121 
806.41846 -67.86090 -63.93787 -62.54159 
807.49512 -68.25718 -64.34341 -62.53234 
808.57178 -63.99340 -60.08852 -62.52345 
809.64844 -60.69670 -56.80033 -62.51494 
810.72510 -60.07172 -56.18349 -62.50680 
811.80176 -60.07052 -56.19003 -62.49905 
812.87842 -57.37930 -53.50618 -62.49169 
813.95508 -54.37132 -50.50517 -51.48457 
815.03174 -52.73653 -48.87695 -62.47815 
816.10840 -52.14358 -48.29017 -62.47198 
817.18506 -51.94328 -48.09563 -62.46622 
818.26172 -51.96135 -48.11905 -62.46087 
819.33838 -52.55676 -48.71940 -62.45593 
820.41504 -53.65526 -49.82241 -62.45141 
821.49170 -54.06785 -50.23910 -62.44732 
822.56836 -53.58382 -49.75873 -62.44365 
823.64502 -53.92244 -50.10061 -62.44041 
824.72168 -56.29153 -52.47250 -62.43760 
825.79834 -60.53279 -56.71613 -62.43522 
826.87500 -60.73983 -56.92511 -62.43329 
827.95166 -59.26294 -55.44972 -62.43179 
829.02832 -61.07396 -57.26179 -62.43073 
830.10498 -64.07411 -60.26256 -62.43012 
831.18164 -60.29650 -56.48512 -62.42995 
832.25830 -58.12879 -54.31713 -62.43023 
833.33496 -59.63020 -55.81781 -62.43096 
834.41162 -66.20141 -62.38784 -62.43214 
835.48828 -68.05992 -64.24473 -62.43377 
836.56494 -62.92196 -59.10468 -62.43585 
837.64160 -64.09334 -60.27353 -62.43838 
838.71826 -73.34053 -69.51773 -62.44136 
839.79492 -67.75409 -63.92787 -62.44480 
840.87158 -63.35168 -59.52157 -62.44868 
841.94824 -64.10394 -60.26949 -62.45302 
843.02490 -65.61136 -61.77212 -62.45781 
844.10156 -63.14885 -59.30437 -62.46305 
845.17822 -62.56960 -58.71943 -62.46873 
846.25488 -66.95035 -63.09405 -62.47487 
847.33154 -78.59435 -74.73147 -62.48145 
848.40820 -66.32225 -62.45235 -62.48847 
849.48486 -66.04994 -62.17258 -62.49593 
850.56152 -80.79294 -76.90767 -62.50384 
851.63818 -64.78790 -60.89429 -62.51218 
852.71484 -59.49830 -55.59591 -62.52096 
853.79150 -59.37415 -55.46255 -62.53016 
854.86816 -64.19518 -60.27395 -62.53980 
855.94482 -64.56761 -60.63632 -62.54986 
857.02148 -58.30234 -54.36056 -62.56035 
858.09814 -56.70528 -52.75259 -62.57125 
859.17480 -58.13709 -54.17309 -51.28220 
860.25146 -58.76344 -54.78771 -62.59430 
861.32812 -55.30886 -51.32099 -62.60644 
862.40479 -52.76489 -48.76448 -62.61898 
863.48145 -51.86707 -47.85372 -62.63191 
864.55811 -51.96156 -47.93488 -62.64524 
865.63477 -52.49356 -48.45317 -62.65896 
866.71143 -53.50336 -49.44886 -62.67307 
867.78809 -55.51466 -51.44568 -62.68755 
868.86475 -58.83160 -54.74777 -62.70240 
869.94141 -61.97705 -57.87799 -62.71763 
871.01807 -62.42729 -58.31264 -62.73321 
872.09473 -62.90785 -58.77726 -62.74916 
873.17139 -65.11272 -60.96584 -62.76545 
874.24805 -67.99927 -63.83574 -62.78209 
875.32471 -69.28880 -65.10830 -62.79907 
876.40137 -69.84567 -65.64785 -62.81639 
877.47803 -70.69419 -66.47873 -62.83403 
878.55469 -71.57361 -67.34019 -62.85199 
879.63135 -71.86707 -67.61537 -62.87027 
880.70801 -70.98004 -66.70975 -62.88886 
881.78467 -71.15346 -66.86428 -62.90775 
882.86133 -75.92034 -71.61197 -62.92694 
883.93799 -84.30721 -79.97936 -62.94641 
885.01465 -71.57133 -67.22372 -62.96617 
886.09131 -69.52994 -65.16230 -62.98621 
887.16797 -73.42483 -69.03688 -63.00652 
888.24463 -77.02483 -72.61631 -63.02709 
889.32129 -68.08336 -63.65401 -63.04791 
890.39795 -65.47202 -61.02160 -63.06899 
891.47461 -66.45999 -61.98825 -63.09031 
892.55127 -69.72817 -65.23487 -63.11187 
893.62793 -69.62822 -65.11314 -63.13365 
894.70459 -67.71999 -63.18290 -63.15566 
895.78125 -67.95778 -63.39846 -63.17788 
896.85791 -68.79379 -64.21204 -63.20032 
897.93457 -68.22085 -63.61646 -63.22295 
899.01123 -68.46807 -63.84086 -63.24579 
900.08789 -71.65739 -67.00715 -63.26881 
901.16455 -76.11976 -71.44631 -63.29201 
902.24121 -72.80209 -68.10527 -63.31539 
903.31787 -72.01371 -67.29333 -63.33894 
904.39453 -77.11139 -72.36731 -58.68811 
905.47119 -76.52382 -71.75587 -63.38652 
906.54785 -67.61822 -62.82625 -63.41054 
907.62451 -63.21206 -58.39593 -63.43470 
908.70117 -60.72690 -55.88648 -63.45899 
909.77783 -59.60043 -54.73558 -63.48342 
910.85449 -59.82040 -54.93100 -63.50797 
911.93115 -61.59923 -56.68516 -63.53264 
913.00781 -65.41699 -60.47814 -63.55742 
914.08447 -71.69123 -66.72750 -63.58230 
915.16113 -72.22869 -67.23997 -63.60728 
916.23779 -69.01297 -63.99918 -63.63236 
917.31445 -68.56080 -63.52185 -63.65752 
918.39111 -70.38268 -65.31849 -63.68276 
919.46777 -71.97656 -66.88705 -63.70808 
920.54443 -69.67001 -64.55512 -63.73346 
921.62109 -67.90471 -62.76437 -63.75891 
922.69775 -68.87947 -63.71362 -63.78442 
923.77441 -74.48512 -69.29371 -63.80998 
924.85107 -86.40510 -81.18808 -63.83558 
925.92773 -72.07772 -66.83506 -63.86123 
927.00439 -69.61618 -64.34783 -63.88691 
928.08105 -71.51870 -66.22464 -63.91263 
929.15771 -76.79658 -71.47678 -63.93836 
930.23438 -71.90151 -66.55596 -63.96412 
931.31104 -67.87522 -62.50390 -63.98989 
932.38770 -67.37356 -61.97646 -64.01567 
933.46436 -69.97057 -64.54768 -64.04146 
934.54102 -74.14513 -68.69645 -64.06725 
935.61768 -72.30342 -66.82896 -64.09303 
936.69434 -71.63640 -66.13617 -64.11880 
937.77100 -76.97669 -71.45070 -64.14456 
938.84766 -76.54119 -70.98946 -64.17030 
939.92432 -69.65293 -64.07548 -64.19601 
941.00098 -69.23806 -63.63492 -64.22170 
942.07764 -77.33980 -71.71102 -64.24736 
943.15430 -72.79317 -67.13876 -64.27298 
944.23096 -64.88821 -59.20822 -64.29855 
945.30762 -62.92768 -57.22215 -64.32409 
946.38428 -64.71098 -58.97997 -64.34957 
947.46094 -71.98658 -66.23014 -64.37501 
948.53760 -71.67751 -65.89569 -64.40038 
949.61426 -65.65398 -59.84684 -64.42570 
950.69092 -64.83932 -59.00693 -64.45095 
951.76758 -67.53361 -61.67604 -64.47614 
952.84424 -74.01744 -68.13475 -64.50125 
953.92090 -73.97401 -68.06628 -64.52629 
954.99756 -69.45311 -63.52043 -64.55125 
956.07422 -67.47353 -61.51597 -64.57613 
957.15088 -66.72632 -60.74396 -64.60092 
958.22754 -66.11278 -60.10572 -64.62563 
959.30420 -64.69711 -58.66543 -64.65024 
960.38086 -63.16764 -57.11145 -64.67476 
961.45752 -62.57926 -56.49864 -64.69918 
962.53418 -63.14692 -57.04198 -64.72351 
963.61084 -64.65154 -58.52238 -64.74772 
964.68750 -67.49375 -61.34049 -64.77183 
965.76416 -75.55750 -69.38023 -64.79584 
966.84082 -75.16662 -68.96547 -64.81973 
967.91748 -66.07494 -59.85001 -64.84350 
968.99414 -63.62927 -57.38068 -64.86716 
970.07080 -64.63739 -58.36526 -64.89070 
971.14746 -69.11675 -62.82120 -64.91411 
972.22412 -74.29255 -67.97372 -64.93740 
973.30078 -73.09867 -66.75667 -64.96057 
974.37744 -75.26023 -68.89520 -64.98360 
975.45410 -71.91513 -65.52720 -65.00650 
976.53076 -67.73505 -61.32434 -65.02927 
977.60742 -68.38148 -61.94815 -65.05190 
978.68408 -75.05855 -68.60272 -65.07440 
979.76074 -69.00231 -62.52413 -65.09675 
980.83740 -64.51205 -58.01166 -65.11896 
981.91406 -65.10348 -58.58102 -65.14102 
982.99072 -72.43793 -65.89356 -65.16294 
984.06738 -73.42087 -66.85473 -65.18471 
985.14404 -66.93209 -60.34433 -65.20633 
986.22070 -68.61158 -62.00236 -65.22780 
987.29736 -70.33210 -63.70156 -65.24911 
988.37402 -63.00376 -56.35206 -65.27027 
989.45068 -60.63085 -53.95815 -65.29127 
990.52734 -63.09333 -56.39979 -65.31211 
991.60400 -84.68893 -77.97471 -65.33279 
992.68066 -62.87459 -56.13985 -65.35331 
993.75732 -57.97155 -51.21646 -65.37366 
994.83398 -57.43686 -50.66158 -65.39385 
995.91064 -59.88277 -53.08747 -65.41387 
996.98730 -63.01421 -56.19905 -65.43373 
998.06396 -61.59698 -54.76213 -65.45341 
999.14062 -60.50898 -53.65462 -65.47293 
1000.21729 -61.09311 -54.21941 -65.49227 
1001.29395 -60.71951 -53.82664 -65.51144 
1002.37061 -59.26911 -52.35725 -65.53043 
1003.44727 -59.12405 -52.19337 -65.54925 
1004.52393 -60.92235 -53.97302 -65.56789 
1005.60059 -63.82594 -56.85815 -65.58635 
1006.67725 -65.00741 -58.02134 -65.60464 
1007.75391 -64.98888 -57.98471 -65.62274 
1008.83057 -65.87646 -58.85437 -65.64066 
1009.90723 -67.12065 -60.08081 -65.65840 
1010.98389 -68.11785 -61.06046 -65.67596 
1012.06055 -69.13702 -62.06226 -65.69333 
1013.13721 -68.62625 -61.53431 -65.71051 
1014.21387 -66.51731 -59.40836 -65.72751 
1015.29053 -64.78267 -57.65691 -65.74432 
1016.36719 -63.87919 -56.73681 -65.76095 
1017.44385 -64.17282 -57.01401 -65.77738 
1018.52051 -66.84704 -59.67199 -65.79363 
1019.59717 -76.87471 -69.68359 -65.80968 
1020.67383 -72.70922 -65.50224 -65.82554 
1021.75049 -65.64371 -58.42106 -65.84121 
1022.82715 -64.08629 -56.84817 -65.85669 
1023.90381 -65.43965 -58.18624 -65.87197 
1024.98047 -69.07704 -61.80855 -65.88706 
1026.05713 -73.43453 -66.15115 -65.90195 
1027.13379 -73.95151 -66.65343 -65.91665 
1028.21045 -70.83566 -63.52307 -65.93115 
1029.28711 -68.59090 -61.26401 -65.94546 
1030.36377 -68.78396 -61.44297 -65.95956 
1031.44043 -71.09476 -63.73986 -65.97347 
1032.51709 -71.59325 -64.22464 -65.98718 
1033.59375 -71.03686 -63.65474 -66.00069 
1034.67041 -75.66753 -68.27210 -66.01400 
1035.74707 -74.75812 -67.34958 -66.02711 
1036.82373 -66.42314 -59.00169 -66.04002 
1037.90039 -63.78426 -56.35011 -66.05272 
1038.97705 -64.36227 -56.91561 -66.06523 
1040.05371 -66.65204 -59.19308 -66.07753 
1041.13037 -66.86477 -59.39371 -66.08963 
1042.20703 -66.60727 -59.12431 -66.10152 
1043.28369 -70.49044 -62.99579 -66.11322 
1044.36035 -84.38102 -76.87489 -66.12470 
1045.43701 -69.35703 -61.83962 -66.13599 
1046.51367 -67.22441 -59.69591 -66.14706 
1047.59033 -71.91316 -64.37379 -66.15794 
1048.66699 -77.14677 -69.59674 -66.16860 
1049.74365 -66.06232 -58.50182 -66.17906 
1050.82031 -63.33205 -55.76130 -66.18932 
1051.89697 -63.92681 -56.34601 -66.19937 
1052.97363 -66.36453 -58.77389 -66.20921 
1054.05029 -68.26307 -60.66280 -66.21884 
1055.12695 -69.83539 -62.22569 -66.22826 
1056.20361 -72.40830 -64.78939 -66.23748 
1057.28027 -69.26762 -61.63970 -66.24649 
1058.35693 -65.98170 -58.34498 -66.25529 
1059.43359 -65.69982 -58.05451 -66.26388 
1060.51025 -68.13549 -60.48179 -66.27226 
1061.58691 -71.76374 -64.10187 -66.28043 
1062.66357 -72.83240 -65.16257 -66.28840 
1063.74023 -75.04301 -67.36542 -66.29615 
1064.81689 -87.16805 -79.48293 -66.30369 
1065.89355 -79.54808 -71.85562 -66.31103 
1066.97021 -74.13539 -66.43581 -66.31815 
1068.04688 -72.80571 -65.09922 -66.32506 
1069.12354 -72.10959 -64.39640 -66.33176 
1070.20020 -72.38451 -64.66483 -66.33825 
1071.27686 -75.29339 -67.56742 -66.34453 
1072.35352 -78.35610 -70.62406 -66.35060 
1073.43018 -74.68671 -66.94882 -66.35646 
1074.50684 -72.80509 -65.06156 -66.36210 
1075.58350 -72.31037 -64.56141 -66.36753 
1076.66016 -72.08992 -64.33574 -66.37275 
1077.73682 -75.04165 -67.28246 -66.37776 
1078.81348 -86.96498 -79.20099 -66.38256 
1079.89014 -70.07813 -62.30956 -66.38714 
1080.96680 -65.79163 -58.01868 -66.39151 
1082.04346 -66.08560 -58.30849 -66.39567 
1083.12012 -70.39699 -62.61594 -66.39962 
1084.19678 -66.72928 -58.94450 -66.40335 
1085.27344 -61.76746 -53.97916 -66.40687 
1086.35010 -60.41019 -52.61858 -66.41018 
1087.42676 -61.64481 -53.85011 -66.41327 
1088.50342 -63.05251 -55.25492 -66.41616 
1089.58008 -61.17030 -53.37004 -66.41882 
1090.65674 -59.35412 -51.55141 -66.42128 
1091.73340 -59.00656 -51.20160 -66.42352 
1092.81006 -59.23380 -51.42681 -66.42555 
1093.88672 -59.19499 -51.38619 -66.42736 
1094.96338 -59.53054 -51.72014 -66.42897 
1096.04004 -61.14437 -53.33258 -66.43035 
1097.11670 -63.67534 -55.86238 -66.43153 
1098.19336 -64.53050 -56.71658 -66.43249 
1099.27002 -64.09452 -56.27985 -66.43324 
1100.34668 -65.30711 -57.49191 -66.43377 
1101.42334 -70.06800 -62.25248 -66.43409 
1102.50000 -102.19121 -94.37558 -66.43420 
