%
freq per preWhitenedPer modelledPsd
4367.18750 -98.68428 -93.00329 -93.42753 
4375.00000 -94.96654 -89.27186 -93.44123 
4382.81250 -93.63335 -87.92505 -93.45485 
4390.62500 -94.18979 -88.46795 -93.46839 
4398.43750 -95.57462 -89.83931 -93.48185 
4406.25000 -96.08993 -90.34125 -93.49523 
4414.06250 -95.92755 -90.16557 -93.50853 
4421.87500 -96.35563 -90.58043 -93.52175 
4429.68750 -95.86511 -90.07677 -93.53489 
4437.50000 -92.92427 -87.12288 -93.54794 
4445.31250 -90.25401 -84.43963 -93.56092 
4453.12500 -89.14733 -83.32005 -93.57382 
4460.93750 -89.87437 -84.03427 -93.58665 
4468.75000 -92.90852 -87.05568 -93.59939 
4476.56250 -98.39779 -92.53228 -93.61205 
4484.37500 -96.37270 -90.49461 -93.62464 
4492.18750 -92.57603 -86.68543 -93.63714 
4500.00000 -91.85422 -85.95120 -93.64957 
4507.81250 -94.01583 -88.10045 -93.66193 
4515.62500 -99.13337 -93.20571 -93.67420 
4523.43750 -97.35509 -91.41524 -93.68640 
4531.25000 -93.08574 -87.13377 -93.69851 
4539.06250 -91.99244 -86.02843 -93.71056 
4546.87500 -93.81048 -87.83450 -93.72252 
4554.68750 -98.98659 -92.99873 -93.73441 
4562.50000 -98.29609 -92.29642 -93.74622 
4570.31250 -93.37499 -87.36358 -93.75796 
4578.12500 -91.81999 -85.79692 -93.76962 
4585.93750 -93.16368 -87.12902 -93.78120 
4593.75000 -97.90170 -91.85554 -93.79271 
4601.56250 -99.19534 -93.13775 -93.80414 
4609.37500 -93.63155 -87.56260 -93.81550 
4617.18750 -91.34381 -85.26358 -93.82678 
4625.00000 -91.66344 -85.57200 -93.83799 
4632.81250 -94.15938 -88.05681 -93.84912 
4640.62500 -96.43808 -90.32445 -93.86017 
4648.43750 -94.36112 -88.23651 -93.87116 
4656.25000 -92.65497 -86.51945 -93.88207 
4664.06250 -93.39932 -87.25296 -93.89290 
4671.87500 -97.34767 -91.19055 -93.90366 
4679.68750 -101.54509 -95.37729 -93.91435 
4687.50000 -95.80936 -89.63095 -93.92496 
4695.31250 -92.94723 -86.75827 -93.93550 
4703.12500 -93.12136 -86.92193 -93.94597 
4710.93750 -96.07743 -89.86762 -93.95636 
4718.75000 -98.86056 -92.64042 -93.96668 
4726.56250 -95.01307 -88.78268 -93.97693 
4734.37500 -92.46141 -86.22085 -93.98711 
4742.18750 -92.62608 -86.37541 -93.99721 
4750.00000 -95.77276 -89.51206 -94.00725 
4757.81250 -100.78558 -94.51492 -94.01721 
4765.62500 -96.14422 -89.86367 -94.02710 
4773.43750 -92.62872 -86.33835 -94.03691 
4781.25000 -92.14507 -85.84495 -94.04666 
4789.06250 -94.41041 -88.10062 -94.05634 
4796.87500 -99.00773 -92.68834 -94.06594 
4804.68750 -97.01652 -90.68759 -94.07547 
4812.50000 -93.17680 -86.83841 -94.08494 
4820.31250 -91.97106 -85.62328 -94.09433 
4828.12500 -92.61260 -86.25549 -94.10365 
4835.93750 -93.30050 -86.93414 -94.11291 
4843.75000 -91.98383 -85.60829 -94.12209 
4851.56250 -90.42598 -84.04132 -94.13120 
4859.37500 -90.36972 -83.97602 -94.14025 
4867.18750 -92.57426 -86.17158 -94.14922 
4875.00000 -98.90355 -92.49197 -94.15813 
4882.81250 -105.83962 -99.41920 -94.16696 
4890.62500 -96.33928 -89.91010 -94.17573 
4898.43750 -94.06874 -87.63085 -94.18443 
4906.25000 -95.49880 -89.05228 -94.19306 
4914.06250 -100.69123 -94.23615 -94.20163 
4921.87500 -99.51693 -93.05336 -94.21012 
4929.68750 -94.47166 -87.99965 -94.21855 
4937.50000 -93.01765 -86.53728 -94.22691 
4945.31250 -94.72338 -88.23472 -94.23520 
4953.12500 -101.01333 -94.51645 -94.24343 
4960.93750 -100.89966 -94.39462 -94.25159 
4968.75000 -94.28349 -87.77036 -94.25968 
4976.56250 -92.18404 -85.66288 -94.26771 
4984.37500 -93.03414 -86.50502 -94.27567 
4992.18750 -96.87755 -90.34054 -94.28356 
5000.00000 -99.39251 -92.84767 -94.29138 
5007.81250 -94.71664 -88.16404 -94.29915 
5015.62500 -92.48114 -85.92085 -94.30684 
5023.43750 -93.18581 -86.61789 -94.31447 
5031.25000 -97.38974 -90.81426 -94.32203 
5039.06250 -102.14991 -95.56692 -94.32953 
5046.87500 -95.45788 -88.86746 -94.33697 
5054.68750 -92.40345 -85.80566 -94.34434 
5062.50000 -92.47222 -85.86713 -94.35164 
5070.31250 -95.54706 -88.93473 -94.35888 
5078.12500 -100.34306 -93.72354 -94.36606 
5085.93750 -96.03327 -89.40664 -94.37317 
5093.75000 -92.64080 -86.00712 -94.38022 
5101.56250 -92.23114 -85.59048 -94.38721 
5109.37500 -94.57646 -87.92888 -94.39413 
5117.18750 -99.26889 -92.61445 -94.40098 
5125.00000 -97.37647 -90.71523 -94.40778 
5132.81250 -93.79627 -87.12830 -94.41451 
5140.62500 -93.18787 -86.51323 -94.42118 
5148.43750 -95.58507 -88.90383 -94.42779 
5156.25000 -101.14566 -94.45788 -94.43433 
5164.06250 -98.45403 -91.75976 -94.44082 
5171.87500 -94.29219 -87.59150 -94.44724 
5179.68750 -93.52915 -86.82211 -94.45360 
5187.50000 -95.84430 -89.13096 -94.45989 
5195.31250 -100.54141 -93.82183 -94.46613 
5203.12500 -97.08962 -90.36386 -94.47230 
5210.93750 -93.22676 -86.49489 -94.47842 
5218.75000 -92.42740 -85.68948 -94.48447 
5226.56250 -94.60965 -87.86573 -94.49046 
5234.37500 -101.42875 -94.67890 -94.49640 
5242.18750 -100.68227 -93.92655 -94.50227 
5250.00000 -94.57448 -87.81295 -94.50808 
5257.81250 -92.94965 -86.18237 -94.51383 
5265.62500 -94.41308 -87.64010 -94.51952 
5273.43750 -98.77548 -91.99687 -94.52516 
5281.25000 -98.14604 -91.36186 -94.53073 
5289.06250 -93.82565 -87.03595 -94.53625 
5296.87500 -92.46473 -85.66957 -94.54170 
5304.68750 -94.03685 -87.23630 -94.54710 
5312.50000 -99.08524 -92.27935 -94.55244 
5320.31250 -98.66475 -91.85357 -94.55772 
5328.12500 -93.40120 -86.58481 -94.56294 
5335.93750 -91.58305 -84.76149 -94.56811 
5343.75000 -92.67121 -85.84454 -94.57321 
5351.56250 -97.34289 -90.51118 -94.57826 
5359.37500 -100.68091 -93.84420 -94.58325 
5367.18750 -94.17179 -87.33015 -94.58819 
5375.00000 -91.52444 -84.67792 -94.59307 
5382.81250 -91.95345 -85.10210 -94.59789 
5390.62500 -95.77217 -88.91606 -94.60265 
5398.43750 -102.19653 -95.33571 -94.60736 
5406.25000 -95.44701 -88.58154 -94.61202 
5414.06250 -91.88575 -85.01568 -94.61661 
5421.87500 -91.70780 -84.83320 -94.62115 
5429.68750 -94.96668 -88.08758 -94.62564 
5437.50000 -107.25427 -100.37075 -94.63007 
5445.31250 -98.40488 -91.51698 -94.63445 
5453.12500 -92.74052 -85.84830 -94.63877 
5460.93750 -91.52159 -84.62511 -94.64303 
5468.75000 -93.24080 -86.34011 -94.64724 
5476.56250 -98.04151 -91.13665 -94.65140 
5484.37500 -98.49442 -91.58547 -94.65550 
5492.18750 -94.05505 -87.14205 -94.65955 
5500.00000 -92.74037 -85.82336 -94.66355 
5507.81250 -94.48559 -87.56464 -94.66749 
5515.62500 -99.73916 -92.81433 -94.67138 
5523.43750 -98.74207 -91.81340 -94.67522 
5531.25000 -93.75802 -86.82557 -94.67900 
5539.06250 -92.22620 -85.29002 -94.68273 
5546.87500 -93.64479 -86.70493 -94.68641 
5554.68750 -98.94028 -91.99679 -94.69004 
5562.50000 -102.02055 -95.07348 -94.69361 
5570.31250 -95.32784 -88.37726 -94.69713 
5578.12500 -93.08753 -86.13347 -94.70060 
5585.93750 -94.13415 -87.17667 -94.70402 
5593.75000 -99.21803 -92.25719 -94.70739 
5601.56250 -102.86767 -95.90350 -94.71071 
5609.37500 -95.55106 -88.58363 -94.71398 
5617.18750 -92.94779 -85.97715 -94.71719 
5625.00000 -93.54290 -86.56909 -94.72036 
5632.81250 -97.70393 -90.72700 -94.72348 
5640.62500 -104.73704 -97.75705 -94.72654 
5648.43750 -97.41493 -90.43192 -94.72956 
5656.25000 -94.14209 -87.15611 -94.73253 
5664.06250 -94.32971 -87.34081 -94.73545 
5671.87500 -97.29117 -90.29940 -94.73832 
5679.68750 -98.53424 -91.53965 -94.74114 
5687.50000 -94.55588 -87.55851 -94.74391 
5695.31250 -92.44732 -85.44723 -94.74663 
5703.12500 -92.98415 -85.98139 -94.74931 
5710.93750 -96.60835 -89.60296 -94.75194 
5718.75000 -101.02526 -94.01729 -94.75452 
5726.56250 -95.58557 -88.57507 -94.75705 
5734.37500 -92.45277 -85.43978 -94.75954 
5742.18750 -92.34340 -85.32797 -94.76198 
5750.00000 -95.23136 -88.21354 -94.76437 
5757.81250 -100.81267 -93.79250 -94.76672 
5765.62500 -96.75147 -89.72900 -94.76902 
5773.43750 -92.87286 -85.84814 -94.77127 
5781.25000 -92.22962 -85.20268 -94.77348 
5789.06250 -94.58760 -87.55850 -94.77564 
5796.87500 -100.57809 -93.54688 -94.77776 
5804.68750 -97.97013 -90.93685 -94.77983 
5812.50000 -93.15987 -86.12456 -94.78186 
5820.31250 -91.82637 -84.78908 -94.78384 
5828.12500 -93.31691 -86.27768 -94.78578 
5835.93750 -98.48723 -91.44611 -94.78767 
5843.75000 -102.93231 -95.88933 -94.78953 
5851.56250 -96.27324 -89.22845 -94.79133 
5859.37500 -94.02426 -86.97771 -94.79310 
5867.18750 -95.08738 -88.03911 -94.79482 
5875.00000 -98.99034 -91.94040 -94.79649 
5882.81250 -98.48378 -91.43219 -94.79813 
5890.62500 -94.16765 -87.11448 -94.79972 
5898.43750 -92.54626 -85.49154 -94.80127 
5906.25000 -93.58605 -86.52982 -94.80278 
5914.06250 -97.45782 -90.40013 -94.80424 
5921.87500 -99.23498 -92.17585 -94.80567 
5929.68750 -94.67119 -87.61068 -94.80705 
5937.50000 -92.48322 -85.42138 -94.80839 
5945.31250 -92.93102 -85.86787 -94.80970 
5953.12500 -95.89860 -88.83419 -94.81096 
5960.93750 -98.56005 -91.49442 -94.81218 
5968.75000 -95.21911 -88.15230 -94.81336 
5976.56250 -92.88916 -85.82121 -94.81450 
5984.37500 -93.16253 -86.09347 -94.81560 
5992.18750 -96.41637 -89.34625 -94.81666 
6000.00000 -102.27334 -95.20220 -94.81769 
6007.81250 -97.68840 -90.61628 -94.81867 
6015.62500 -93.99053 -86.91746 -94.81962 
6023.43750 -93.46609 -86.39212 -94.82052 
6031.25000 -95.54807 -88.47322 -94.82139 
6039.06250 -98.89941 -91.82373 -94.82223 
6046.87500 -97.08973 -90.01326 -94.82302 
6054.68750 -94.32432 -87.24709 -94.82378 
6062.50000 -93.97741 -86.89946 -94.82450 
6070.31250 -96.15166 -89.07303 -94.82518 
6078.12500 -99.33975 -92.26047 -94.82583 
6085.93750 -96.94458 -89.86469 -94.82644 
6093.75000 -94.09525 -87.01478 -94.82701 
6101.56250 -93.74152 -86.66051 -94.82755 
6109.37500 -96.09718 -89.01567 -94.82806 
6117.18750 -100.73873 -93.65675 -94.82852 
6125.00000 -98.27386 -91.19145 -94.82896 
6132.81250 -94.49951 -87.41670 -94.82936 
6140.62500 -93.60312 -86.51995 -94.82972 
6148.43750 -95.25810 -88.17460 -94.83005 
6156.25000 -98.54580 -91.46200 -94.83035 
6164.06250 -97.34713 -90.26307 -94.83061 
6171.87500 -94.25777 -87.17348 -94.83084 
6179.68750 -93.45593 -86.37144 -94.83104 
6187.50000 -95.25386 -88.16921 -94.83120 
6195.31250 -99.59529 -92.51050 -94.83133 
6203.12500 -98.65021 -91.56533 -94.83143 
6210.93750 -94.51599 -87.43104 -94.83150 
6218.75000 -93.12178 -86.03679 -94.83154 
6226.56250 -94.31292 -87.22793 -94.83154 
6234.37500 -97.98597 -90.90100 -94.83151 
6242.18750 -98.95470 -91.86979 -94.83145 
6250.00000 -95.09904 -88.01422 -94.83137 
6257.81250 -93.39396 -86.30926 -94.83125 
6265.62500 -94.28705 -87.20249 -94.83110 
6273.43750 -97.85072 -90.76635 -94.83092 
6281.25000 -99.63888 -92.55472 -94.83071 
6289.06250 -95.38931 -88.30538 -94.83048 
6296.87500 -93.12980 -86.04613 -94.83021 
6304.68750 -93.36981 -86.28644 -94.82992 
6312.50000 -96.04697 -88.96392 -94.82959 
6320.31250 -99.75142 -92.66873 -94.82924 
6328.12500 -97.49344 -90.41112 -94.82886 
6335.93750 -94.73038 -87.64847 -94.82846 
6343.75000 -94.35038 -87.26890 -94.82802 
6351.56250 -96.14235 -89.06133 -94.82756 
6359.37500 -98.99317 -91.91264 -94.82708 
6367.18750 -98.78776 -91.70774 -94.82656 
6375.00000 -97.08785 -90.00837 -94.82602 
6382.81250 -96.96480 -89.88588 -94.82546 
6390.62500 -97.71734 -90.63902 -94.82487 
6398.43750 -96.67542 -89.59772 -94.82425 
6406.25000 -94.56218 -87.48512 -94.82361 
6414.06250 -93.68808 -86.61168 -94.82295 
6421.87500 -94.63939 -87.56369 -94.82226 
6429.68750 -96.81177 -89.73677 -94.82154 
6437.50000 -96.34625 -89.27199 -94.82080 
6445.31250 -93.58267 -86.50917 -94.82004 
6453.12500 -92.23823 -85.16552 -94.81926 
6460.93750 -93.04530 -85.97339 -94.81845 
6468.75000 -96.67711 -89.60604 -94.81762 
6476.56250 -103.55370 -96.48348 -94.81677 
6484.37500 -98.77903 -91.70968 -94.81590 
6492.18750 -94.98190 -87.91344 -94.81500 
6500.00000 -94.54141 -87.47387 -94.81409 
6507.81250 -96.59144 -89.52484 -94.81315 
6515.62500 -98.82421 -91.75856 -94.81219 
6523.43750 -96.68907 -89.62441 -94.81121 
6531.25000 -94.73660 -87.67293 -94.81021 
6539.06250 -95.20409 -88.14144 -94.80919 
6546.87500 -98.32674 -91.26514 -94.80815 
6554.68750 -100.05419 -92.99364 -94.80709 
6562.50000 -96.13295 -89.07348 -94.80602 
6570.31250 -94.26835 -87.20998 -94.80492 
6578.12500 -95.71610 -88.65884 -94.80381 
6585.93750 -103.72928 -96.67315 -94.80267 
6593.75000 -102.01519 -94.96021 -94.80152 
6601.56250 -93.40388 -86.35007 -94.80036 
6609.37500 -90.66503 -83.61240 -94.79917 
6617.18750 -90.98869 -83.93726 -94.79797 
6625.00000 -95.08071 -88.03051 -94.79675 
6632.81250 -125.18443 -118.13546 -94.79552 
6640.62500 -94.36160 -87.31388 -94.79427 
6648.43750 -89.26728 -82.22083 -94.79300 
6656.25000 -87.72042 -80.67525 -94.79172 
6664.06250 -88.51169 -81.46781 -94.79042 
6671.87500 -91.83994 -84.79737 -94.78911 
6679.68750 -98.42805 -91.38681 -94.78779 
6687.50000 -97.19458 -90.15468 -94.78645 
6695.31250 -93.45433 -86.41578 -94.78509 
6703.12500 -93.48948 -86.45230 -94.78372 
6710.93750 -97.75409 -90.71829 -94.78234 
6718.75000 -134.34569 -127.31128 -94.78095 
6726.56250 -97.85602 -90.82303 -94.77954 
6734.37500 -93.79646 -86.76488 -94.77813 
6742.18750 -93.89352 -86.86337 -94.77670 
6750.00000 -98.00349 -90.97478 -94.77525 
6757.81250 -107.38210 -100.35485 -94.77380 
6765.62500 -97.81408 -90.78829 -94.77234 
6773.43750 -94.49821 -87.47389 -94.77086 
6781.25000 -95.54941 -88.52658 -94.76937 
6789.06250 -103.73403 -96.71270 -94.76788 
6796.87500 -101.31037 -94.29054 -94.76637 
6804.68750 -92.73567 -85.71736 -94.76486 
6812.50000 -89.98107 -82.96428 -94.76333 
6820.31250 -90.20551 -83.19026 -94.76180 
6828.12500 -93.85162 -86.83791 -94.76026 
6835.93750 -110.53865 -103.52649 -94.75871 
6843.75000 -96.10172 -89.09112 -94.75715 
6851.56250 -90.56164 -83.55260 -94.75558 
6859.37500 -89.21241 -82.20495 -94.75401 
6867.18750 -90.54943 -83.54355 -94.75243 
6875.00000 -94.30950 -87.30521 -94.75084 
6882.81250 -94.88728 -87.88458 -94.74924 
6890.62500 -90.95010 -83.94900 -94.74764 
6898.43750 -89.18014 -82.18065 -94.74604 
6906.25000 -89.92641 -82.92853 -94.74443 
6914.06250 -93.88062 -86.88436 -94.74281 
6921.87500 -108.65116 -101.65652 -94.74119 
6929.68750 -98.29687 -91.30386 -94.73956 
6937.50000 -93.07344 -86.08206 -94.73793 
6945.31250 -92.54217 -85.55242 -94.73629 
6953.12500 -95.39215 -88.40405 -94.73465 
6960.93750 -101.79942 -94.81296 -94.73301 
6968.75000 -98.38505 -91.40023 -94.73136 
6976.56250 -94.71934 -87.73618 -94.72972 
6984.37500 -94.96018 -87.97867 -94.72806 
6992.18750 -99.37455 -92.39468 -94.72641 
7000.00000 -100.95890 -93.98070 -94.72475 
7007.81250 -94.04602 -87.06947 -94.72310 
7015.62500 -91.14796 -84.17307 -94.72144 
7023.43750 -91.10676 -84.13353 -94.71978 
7031.25000 -94.02915 -87.05758 -94.71812 
7039.06250 -102.44222 -95.47231 -94.71646 
7046.87500 -99.62001 -92.65176 -94.71480 
7054.68750 -93.97499 -87.00840 -94.71313 
7062.50000 -93.01290 -86.04797 -94.71147 
7070.31250 -95.74681 -88.78355 -94.70981 
7078.12500 -105.57753 -98.61592 -94.70815 
7085.93750 -98.43474 -91.47479 -94.70649 
7093.75000 -92.77235 -85.81406 -94.70484 
7101.56250 -91.24086 -84.28423 -94.70318 
7109.37500 -92.39534 -85.44036 -94.70153 
7117.18750 -96.19746 -89.24412 -94.69988 
7125.00000 -98.65872 -91.70704 -94.69823 
7132.81250 -94.92299 -87.97295 -94.69659 
7140.62500 -93.13320 -86.18480 -94.69494 
7148.43750 -94.17762 -87.23086 -94.69330 
7156.25000 -98.57293 -91.62781 -94.69167 
7164.06250 -102.49074 -95.54725 -94.69004 
7171.87500 -97.16335 -90.22149 -94.68841 
7179.68750 -95.17196 -88.23172 -94.68679 
7187.50000 -96.76138 -89.82275 -94.68517 
7195.31250 -101.94789 -95.01088 -94.68356 
7203.12500 -98.38688 -91.45148 -94.68196 
7210.93750 -93.36796 -86.43415 -94.68036 
7218.75000 -91.62896 -84.69674 -94.67876 
7226.56250 -92.47317 -85.54255 -94.67717 
7234.37500 -96.28637 -89.35733 -94.67559 
7242.18750 -101.70610 -94.77863 -94.67401 
7250.00000 -96.76099 -89.83509 -94.67245 
7257.81250 -93.72368 -86.79935 -94.67088 
7265.62500 -93.89731 -86.97453 -94.66933 
7273.43750 -97.30433 -90.38309 -94.66779 
7281.25000 -102.54142 -95.62172 -94.66625 
7289.06250 -97.38812 -90.46995 -94.66472 
7296.87500 -94.08529 -87.16864 -94.66320 
7304.68750 -93.89500 -86.97986 -94.66168 
7312.50000 -96.41230 -89.49867 -94.66018 
7320.31250 -99.75810 -92.84596 -94.65869 
7328.12500 -96.90546 -89.99481 -94.65720 
7335.93750 -94.19172 -87.28254 -94.65573 
7343.75000 -94.11474 -87.20703 -94.65426 
7351.56250 -96.94196 -90.03570 -94.65281 
7359.37500 -103.43793 -96.53312 -94.65136 
7367.18750 -101.39951 -94.49612 -94.64993 
7375.00000 -97.54252 -90.64055 -94.64851 
7382.81250 -97.65948 -90.75893 -94.64710 
7390.62500 -100.23947 -93.34032 -94.64570 
7398.43750 -97.57096 -90.67319 -94.64431 
7406.25000 -93.08187 -86.18548 -94.64293 
7414.06250 -91.02249 -84.12747 -94.64157 
7421.87500 -91.25489 -84.36122 -94.64022 
7429.68750 -94.08447 -87.19213 -94.63888 
7437.50000 -100.43194 -93.54094 -94.63755 
7445.31250 -98.48142 -91.59173 -94.63624 
7453.12500 -93.92594 -87.03755 -94.63494 
7460.93750 -93.05245 -86.16534 -94.63365 
7468.75000 -95.61066 -88.72483 -94.63238 
7476.56250 -105.69269 -98.80812 -94.63112 
7484.37500 -100.30268 -93.41936 -94.62987 
7492.18750 -93.57150 -86.68941 -94.62864 
7500.00000 -91.54818 -84.66731 -94.62742 
7507.81250 -91.98176 -85.10209 -94.62622 
7515.62500 -93.98662 -87.10814 -94.62503 
7523.43750 -94.93433 -88.05702 -94.62386 
7531.25000 -93.32498 -86.44883 -94.62270 
7539.06250 -92.35157 -85.47656 -94.62156 
7546.87500 -93.36720 -86.49332 -94.62043 
7554.68750 -96.84174 -89.96897 -94.61932 
7562.50000 -100.67648 -93.80480 -94.61822 
7570.31250 -97.92060 -91.05000 -94.61715 
7578.12500 -96.28610 -89.41656 -94.61608 
7585.93750 -98.28007 -91.41158 -94.61504 
7593.75000 -106.30656 -99.43910 -94.61401 
7601.56250 -100.36292 -93.49648 -94.61299 
7609.37500 -94.58429 -87.71884 -94.61200 
7617.18750 -92.92091 -86.05644 -94.61102 
7625.00000 -94.21661 -87.35310 -94.61006 
7632.81250 -99.40024 -92.53768 -94.60911 
7640.62500 -102.38775 -95.52612 -94.60818 
7648.43750 -95.34655 -88.48583 -94.60727 
7656.25000 -92.75400 -85.89417 -94.60638 
7664.06250 -93.23831 -86.37935 -94.60551 
7671.87500 -97.21478 -90.35667 -94.60465 
7679.68750 -109.30708 -102.44981 -94.60382 
7687.50000 -99.64330 -92.78685 -94.60300 
7695.31250 -95.48670 -88.63105 -94.60220 
7703.12500 -95.82457 -88.96970 -94.60141 
7710.93750 -101.09183 -94.23773 -94.60065 
7718.75000 -107.12973 -100.27637 -94.59991 
7726.56250 -96.63861 -89.78597 -94.59918 
7734.37500 -93.58607 -86.73414 -94.59847 
7742.18750 -94.08587 -87.23463 -94.59779 
7750.00000 -98.62667 -91.77610 -94.59712 
7757.81250 -103.26657 -96.41665 -94.59647 
7765.62500 -95.12244 -88.27315 -94.59584 
7773.43750 -91.95254 -85.10386 -94.59523 
7781.25000 -92.07494 -85.22684 -94.59465 
7789.06250 -95.94832 -89.10080 -94.59408 
7796.87500 -108.70432 -101.85735 -94.59353 
7804.68750 -95.54578 -88.69933 -94.59300 
7812.50000 -90.77040 -83.92446 -94.59249 
7820.31250 -89.61592 -82.77047 -94.59200 
7828.12500 -91.19860 -84.35362 -94.59153 
7835.93750 -96.94449 -90.09996 -94.59108 
7843.75000 -111.59517 -104.75106 -94.59065 
7851.56250 -95.18097 -88.33728 -94.59024 
7859.37500 -91.80393 -84.96062 -94.58986 
7867.18750 -91.95520 -85.11225 -94.58949 
7875.00000 -95.33653 -88.49394 -94.58914 
7882.81250 -103.90353 -97.06126 -94.58882 
7890.62500 -99.66660 -92.82464 -94.58851 
7898.43750 -95.35968 -88.51800 -94.58823 
7906.25000 -95.43729 -88.59587 -94.58797 
7914.06250 -99.80807 -92.96689 -94.58772 
7921.87500 -105.56863 -98.72768 -94.58750 
7929.68750 -97.14237 -90.30161 -94.58730 
7937.50000 -94.01937 -87.17879 -94.58712 
7945.31250 -94.29456 -87.45414 -94.58697 
7953.12500 -97.96872 -91.12844 -94.58683 
7960.93750 -102.76501 -95.92485 -94.58671 
7968.75000 -96.96538 -90.12531 -94.58662 
7976.56250 -93.92506 -87.08506 -94.58654 
7984.37500 -94.14712 -87.30718 -94.58649 
7992.18750 -97.97351 -91.13360 -94.58646 
8000.00000 -106.03079 -99.19089 -94.58645 
